example_id,split,text,context,true_label,num_models_correct,num_models_wrong,total_models,num_FN,num_FP,models_wrong,models_correct,pred_gemma2_9b_context,pred_gemma2_9b_no_context,pred_qwen2.5_14b_context,pred_qwen2.5_14b_no_context,pred_phi3_medium_context,pred_phi3_medium_no_context
177,train,"SHELDON: The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.","SHELDON: This will interest you. And, Penny, feel free to paint your nails. | LEONARD: What do you got? | SHELDON: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. | SHELDON: Behold. | LEONARD: ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
302,train,"JOEY: No just, nobody press on my stomach.","MONICA: Well Joey, we're all .. we're all very proud of you. | CHANDLER: Yes, I believe we can expect a call from the President any moment now. | PHOEBE: Is there anything we can do for you?",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
277,train,SHELDON: Seems like an awful lot of trouble to go through for intercourse.,"SHELDON: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her? | LEONARD: Well, I wouldn't put it exactly that way. | SHELDON: How would you put it? | LEONARD: Yeah, okay, like you said.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",qwen2.5_14b_context,1,1,0,1,1,1
229,train,"RACHEL: Okay, you guys, just relax.  I doooo.","PHOEBE: No, yeah! The groom cannot see the bride! | RACHEL: I'm not gonna marry Chandler! | PHOEBE: Not after this!",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
265,train,"ROSS: Can't do it, can you?","ROSS: I can't believe you'd rather go out with him than me. | RACHEL: Would you excuse me, please? I'm trying to have a date here. | ROSS: Fine, just stop thinking about me.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
199,train,"AMY: And if I had a friend, they might have told me that.","HOWARD: All right, Amy's in charge of pricing and being 75. | RAJ: Hey, Penny, can you give me a hand with this? | PENNY: Sure. Aw, we had one of these growing up. I used to play all the time. | RAJ: Oh, yeah? I love Ping-Pong. | PENNY: Oh, I meant beer pong. | AMY: I had a table, too, but I didn't have any friends, so all I did was serve. | BERNADETTE: You know, you can leave one side up and play against it.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
230,train,ROSS: What did you want to show us? Because all I can see is this bitchin van,"PHOEBE: Come on, no peeking! | CHANDLER: Our eyes are closed and we're about to cross the street. Very good. | PHOEBE: Okayyyyy, open up!",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
201,train,SHELDON: Just the latest copy of Applied Particle Physics quarterly.,PENNY: Hey Sheldon. | SHELDON: Hello Penny. | PENNY: Get anything good?,1,1,5,6,5,0,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",gemma2_9b_no_context,0,1,0,0,0,0
15,train,LEONARD: There's no hurry. Tell them more about their secret love for each other.,"HOWARD: Say what? | HOWARD: That's basically what I just said. | LEONARD: You brought your husband to work. You know the rules. | LEONARD: Mesa thinking yousa looking pretty sad now too, betcha, betcha. | PERSON: Leonard, it's 1:00. Weren't you going to show me your laboratory at 1:00?",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
12,train,"RAJ: Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am.","LEONARD: Okay. Well, then it's settled: small indoor church wedding, black-tie, no butterflies. | PENNY: Sounds perfect. Great. | SHELDON: You still didn't pick a date. | PENNY: Stay out of it! Shut up!",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",qwen2.5_14b_no_context,1,1,1,0,1,1
515,train,PERSON: Nobody sees the king!,"MONICA: Yeah, I talked to you on the phone, I'm the lady that got stuck with the racecar bed. | PERSON: Look, it's like I told you, there's nothing I can do. You signed for it, Monica Velula Geller. | JOEY: All right, Jester man, look we wanna see the king.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
304,train,SHELDON: Not to mention you'd have to power down on saturdays.,HOWARD: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. | HOWARD: I promised my mother. | RAJ: I suppose you could have your android penis circumcised. | RAJ: But that's something your rabbi would have to discuss with the manufacturer.,0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
254,train,"SHELDON: I'm sorry, it's the bad boy attitude that comes with this hair.","PENNY: You know, Sheldon, I used to cut my brother's hair. 
I could do it for you. | SHELDON: Penny, I know you mean well, offering the skills of the hill folk, but, um, | SHELDON: here in town, we don't churn our own butter, we don't make dresses out of gunny sacks, and, uh, we sure as shootin' don't get our hair cut by bottle-blonde... | LEONARD: Sheldon, be nice.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
115,train,CHANDLER: What a baby.,"ROSS: I mean, you two are-are my… I mean, I'm lucky to have just one good | CHANDLER: Thanks man. | JOEY: I gotta go check something over here.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
80,train,"PHOEBE: Okay, does this look like a garbage can to you?",PHOEBE: Nobody respects the bucket! You wouldn't believe what people put in here! Look!,0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
341,train,CHANDLER: Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,"PERSON: I am not divorced yet. Chandler, you know you just invited me over here for pasta and all of a sudden you are talking about moving in together. I wasn't even that hungry. Its getting really late and I should just umm.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",qwen2.5_14b_no_context,1,1,1,0,1,1
419,train,"CHANDLER: Oh yeah. First off all, chasing the Churo guy isn't jogging.","JOEY: Oh, y'know the same thing happened to me one time. | CHANDLER: When did that happen to you?! | JOEY: Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a picture,I didn't have my camera!",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
400,train,DOROTHY: It's a musical Rose,ROSE: What kind of a movie is this Dorothy?,1,1,5,6,5,0,"gemma2_9b_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",gemma2_9b_no_context,0,1,0,0,0,0
69,train,"RACHEL: Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!","PERSON: Oh, I must've said that after you left. | RACHEL: Said what? Exactly. | PERSON: That you enjoyed the occasional drink .. ing binge.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
386,train,JOEY: You'd better act surprised.,MONICA: About what? | JOEY: He's planning your birthday party. | MONICA: Oh my God! I love him!,0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
40,train,"SHELDON: And how difficult it is to do when she's bloated, cranky and crampy?","PENNY: What exactly do you think goes on here? | SHELDON: Well...
conversations that you wouldn't be comfortable having in front of the opposite sex. | SHELDON: You know, who has the best cervix. | SHELDON: Which sanitary napkin is all the rage right now. | SHELDON: Men's buttocks, and how you want to pat and squeeze them. | BERNADETTE: We were talking about Penny's job.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
62,train,"SHELDON: Since it's not bee season, you can have my epinephrine.","LEONARD: Here we go. Pad thai, no peanuts. | HOWARD: But does it have peanut oil? | LEONARD: I'm not sure. Everyone keep an eye on Howard in case he starts to swell up.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
371,train,"CHANDLER: Oh my god, where are all the men?",CHANDLER: Hey Ross I was wondering.,0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
85,train,CHANDLER: And I just won a million dollars!,"ROSS: I don't want to be single. I just, I just want to be married again.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
351,train,CHANDLER: I'd miss you if I broke up with you. Just trying to be supportive.,"ROSS: So Rachel called, wants to see me. Going over in a minute. | JOEY: Wow, what do you think she wants? | ROSS: Well, maybe the crazy fog has lifted and she realizes that life without me a sucks. | CHANDLER: Its possible, you are very lovable.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_no_context",phi3_medium_context,1,1,1,1,0,1
346,train,"AMY: Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you're planning a girls' night.","BERNADETTE: Besides, Penny and I are having a girls' night tonight. | AMY: Girls' night? What does that entail? | BERNADETTE: Oh, you know, girls get together, hang out, share girl talk. | AMY: I'm a girl. | BERNADETTE: Oh. Well, maybe you can join us. I'll ask Penny. | AMY: No need. Penny and I are very close. | LEONARD: You are?",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
264,train,SHELDON: I can't believe we wasted all that time on our Hulk costumes.,"SHELDON: You know, there-there's always WonderCon in Anaheim, you know? | SHELDON: That-That's just as good. | SHELDON: Excuse me. | PENNY: Oh, guys, this is really sad. | PENNY: And in a different way than it was 20 minutes ago.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
473,train,"PERSON: Twenty-one hours, you're a hero.",ROSS: Y'know what I think it is? I think you've made such a nice home for her over the last nine months that she just doesn't want to leave. | RACHEL: Oh. Look at you making up crap for me. Oh God!,0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
113,train,"SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.","SHELDON: Really? | AMY: Yes. | SHELDON: Huh. Yeah, I always took it literally. | SHELDON: That's why I have never once moved my bowels in this or any restaurant. 
Hmm. | AMY: I'm relieved that you don't have a problem with us working together.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
108,train,"HOWARD: Wow, he really went where no man has gone before.","SHELDON: Red Zinger with one teaspoon of honey. | PERSON: Thank you.
Neat<i> Star Trek</i> mug. | PERSON: I actually have one of the phasers from the original TV show. | HOWARD: Oh, cool.
How'd you get that? | PERSON: Oh, easy, Gene Roddenberry needed a vasectomy. | SHELDON: Wait a minute.
You've snipped Gene Roddenberry's vas deferens? | PERSON: Yes.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, phi3_medium_context, phi3_medium_no_context",qwen2.5_14b_no_context,1,1,1,0,1,1
474,train,"HOWARD: Oh, I think we were looking at creepy in the rearview mirror when I put up that camera.","HOWARD: Roger is Raj. | RAJ: I always thought, if I had a white name, it would be Gavin. | HOWARD: Keep reading. What does it say? | RAJ: No, no, I don't know if I should. 
If she wanted me to know about her blog, she would've told me. | RAJ: It's almost like I'm reading her diary. | HOWARD: That's exactly what it's like. Keep reading. | RAJ: No, this is creepy.",0,1,5,6,0,5,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context",phi3_medium_no_context,1,1,1,1,1,0
259,train,SHELDON: Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,"SHELDON: And I'm super smart, so it's probably true. | AMY: Hey, I've been training in the field of neurobiology for 12 years. | AMY: You've been here for three hours, and you've spent one of them in the bathroom. | SHELDON: I'm sorry! It takes me a while to get things going on an unfamiliar toilet. | AMY: Sheldon, I've given you the simplest things to do, and you haven't done one of them right.",0,0,6,6,0,6,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",None,1,1,1,1,1,1
211,train,"HOWARD: Trust me, you're not Jewish. That's how they get you.","PERSON: Rajesh!
You up?
You ready for breakfast? | RAJ: Oh, boy. Breakfast. | HOWARD: Okay, Raj, listen to me.
You need to get out of there. | RAJ: But I have a cream sherry hangover and I smell blintzes. | HOWARD: If you don't leave now, she'll use food and guilt to keep you there for the rest of your life. | RAJ: Oh, Howard, stop.",0,0,6,6,0,6,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",None,1,1,1,1,1,1
398,train,"CHANDLER: Yeah, she couldn't live without the Chan Love.","CHANDLER: Hey Pheebs! | PHOEBE: Ohh! You made up! | MONICA: Yeah, I couldn't be mad at him for too long.",0,0,6,6,0,6,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",None,1,1,1,1,1,1
125,train,"SHELDON: No, but maybe she wants a man with a pocket watch.","SHELDON: I don't think there's anything in this jewelry store that Amy would appreciate more than the humidifier we were just looking at at Sears. | PENNY: Oh, my God, now I know what I sound like to you when I say stupid stuff. | SHELDON: Ooh, a pocket watch. | PENNY: Okay, I don't think Amy wants a pocket watch.",0,0,6,6,0,6,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",None,1,1,1,1,1,1
174,train,SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.,"SHELDON: For starters, they shed and bite. | LEONARD: Hey, here's a thought.
Why don't we put up the rest of the money that Stuart needs? | RAJ: So, we'd be, like, owners of a comic book store? | LEONARD: It's kind of a dream come true. | HOWARD: That does sound fun. | RAJ: Ooh, maybe we could come up with a business plan to compete with this place.",0,0,6,6,0,6,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",None,1,1,1,1,1,1
