context,text,label
"CHANDLER: Oh, I'll go out and get you some. | MONICA: Really?! | CHANDLER: Nope! Because I'm not your boyfriend. Hey Pheebs, how did it go?","PHOEBE: Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",0
"MONICA: I know, it is isn't it? | CHANDLER: No, I mean it, this feels really good. Is it a hundred percent cotton? | MONICA: Yeah! And I got it on sale, too.","CHANDLER: Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0
"MONICA: Okay, Mr. Heckles, we'll try to keep it down. | PERSON: Thank you. I'm going to rejoin my dinner party. | RACHEL: All right, bye-bye.","CHANDLER: Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0
"RACHEL: Where's Chandler? | PHOEBE: Oh, he needed some time to grieve. | CHANDLER: I'm free! I'm free!",PHOEBE: That oughta do it.,0
ROSS: Where'd you get fruit at four in the morning? | MONICA: Went down to the docks. Bet ya didn't know you could get it wholesale. | RACHEL: I didn't know there were docks.,JOEY: Hey.,0
"PERSON: It was dreadful. I felt terrible about how I acted when you said those wonderful things. | ROSS: No, no, that-that, that's all right. Umm, I'm just glad you called.","PERSON: Ross umm, there's something that I've got to tell you, there's-there's someone else.",0
ROSS: Y'know what I think it is? I think you've made such a nice home for her over the last nine months that she just doesn't want to leave. | RACHEL: Oh. Look at you making up crap for me. Oh God!,"PERSON: Twenty-one hours, you're a hero.",0
"RACHEL: May I see your boarding pass? | PERSON: Oh, no, no, I don't have one. I just need to talk to my friend. | RACHEL: Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.","RACHEL: No, I know, but I,he just went on.",0
"JOEY: Well, what did you have? | CHANDLER: It doesn't matter because nothing beats a three and a six. That my friend is D-Cup.","CHANDLER: Okay, now much have you won so far?",0
"PERSON: Nothing, nothing. | PHOEBE: Aaaah, what's wrong, c'mon. | PERSON: It's, I mean, it's nothing, I'm fine.",PHOEBE: It's my friends.,0
"CHANDLER: Oh you've got to be kidding me. | MONICA: What? | PERSON: As a wedding gift to you, the hotel would like to give you the honeymoon suite.",MONICA: No!! You have been screwing us all day!,0
"RACHEL: Okay, well then how about a handshake? Oh God I'm sorry! Oh God, I'm sorry!","RACHEL: I did not mean to touch that,I mean",0
"ROSS: Okay, that-that's all for today. Oh, uh does anyone know where the Freeman building is? | PERSON: Yeah, it's the new building on Avenue A.",ROSS: I'm supposed to teach a graduate seminar there in ten minutes.,0
"MONICA: Hey, you haven't been practising the routine have you? | ROSS: No!",ROSS: I was thkinking about maybe going into the Robot.,0
"ROSS: No, come on don't start. Ouch! | PERSON: What? | ROSS: Stupid balls are in the way.",ROSS: Oh well. It probably would've been the most constructive solution.,0
"JOEY: Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor. | MONICA: Why, what's wrong with my bathroom floor?","JOEY: Nothing. It's just old and dingy, that's all.",0
"PHOEBE: Hi! | JOEY: Hey! | JOEY: Uh, Pheebs, about your mom...",PHOEBE: Yeah?,0
ROSS: I've had better. | JOEY: Okay! When?! | ROSS: All right! All right! It was the best nap ever!,JOEY: Uh-huh!,0
"RACHEL: Oh, but he was my pig man...how did I not see this? | PHOEBE: Oh! I know! It's because... he's gorgeous, and he's charming, and when he looks at you... | RACHEL: Ok, Ok, Pheebs...",PHOEBE: The end.,0
"PERSON: It has umm, three beautiful bedrooms and ah, no baths. But y'know, the ocean is right there. | PHOEBE: Knock, knock, knock.","PERSON: Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",0
"CHANDLER: I can't take it anymore. So you win, okay? Here!",CHANDLER: Pheebs?,0
"RACHEL: Well, Joshua's coming in tomorrow and since I don't have the guts to ask him out, I'm going to sell him a coat and put this note in the pocket. | CHANDLER: Oh yeah? Joshua, give me a call sometime, guys like you never go out of style.",JOEY: Hey!,0
"ROSS: I can't believe you'd rather go out with him than me. | RACHEL: Would you excuse me, please? I'm trying to have a date here. | ROSS: Fine, just stop thinking about me.","ROSS: Can't do it, can you?",0
"PHOEBE: Was it my work? Were they mad? Was it Jack? Did he yell?! | ROSS: J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better. | PHOEBE: Thank God.","ROSS: Yeah, she's fired.",0
"JOEY: And you can see me! Same as yesterday, same as the day before. | MONICA: Is he doing his shark attack bit yet?","JOEY: Nope. Op, wait! There he goes.",0
"JOEY: Hey! Hey! What are you guys doing up? | CHANDLER: Oh, we wanted to finish the crossword before we went to bed.","CHANDLER: Hey, do you know a six-letter word for red?",0
"JOEY: I don't know. But hey, I know we can decide. Okay, I'm gonna ask you questions and you answer real quick.",JOEY: Okay?,0
"RACHEL: Pheebs, that's great! | PHOEBE: Oh, yay! | RACHEL: But y'know umm, Rachel doesn't rhyme with draddle.",PHOEBE: I know but it's so hard! Nothing rhymes with your stupid name!,0
"JOEY: Okay, I can do this. I can tell her how I feel. Just uh, just stand up straight.",JOEY: Take a couple deep breaths.,0
"MONICA: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone.","MONICA: No no, you don't have to fly back, really.",0
"RACHEL: Oh, I mean she's gonna be at the wedding waiting for him and people will be whispering, ""Oh that poor girl."" Then she'll have to come back here and live all alone. | PHOEBE: Oh my God!",PHOEBE: What?,0
"PHOEBE: Listen, I'm sorry about that whole thing with Roger. It really wasn't right, and I, and I want to make it up to you, so umm, I brought you something that I think you'll really enjoy. Now, this is just a loan.",PHOEBE: Okay?,0
"CHANDLER: Oh, uh, I... don't... care. Ok, now, remember, no trading. You get the pretty one, I get the mess.","PERSON: Hi, Joey. Well well, look what you brought. Very nice.",0
"PHOEBE: Rachel is one of my closest friends. Although, being the only one who knows anything about this does makes me feel special. Okay! | RACHEL: Okay, stop-stop! Phoebe?! | PHOEBE: Hey Rach!",RACHEL: What was that?!,0
"JOEY: Uh, okay, Pheebs? | PHOEBE: Yeah? | JOEY: Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",PHOEBE: Yeah?,0
RACHEL: It's one more thing in my life that's suddenly completely different. This is hard. | ROSS: Yeah I know.,"ROSS: On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0
JOEY: Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway?,RACHEL: That is the coast guard!,0
"PERSON1: Really?! Well, it's just like everyone else's apartment. It's got rooms, walls, and ceilings. | PERSON2: Well, I just wanted to see where you lived. Now, give me the tour. | MONICA: Oh my God! Oh my God!","PERSON1: Ah well, this is the living room.",0
"RACHEL: Okay, let me just get a cup of coffee. | MONICA: Oh Rachel, I know the best coffee house and it's sooo close. | RACHEL: Closer than here?","PHOEBE: Oh, hey, look, I found coffee! Okay, let's skedaddle.",0
"PERSON2: Your mom called me. So is this her? | PERSON1: No, this is a loaner. | PERSON2: I'm sorry you had to do this by yourself.","PERSON1: I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?",0
"RACHEL: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour. | PHOEBE: It's Lafite. The '74 Latour is actually drinking quite nicely. | RACHEL: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong.",PERSON: I just called a friend of mine.,0
"ROSS: Hi umm, listen come here, come in. I'm so-so sorry about yesterday.",ROSS: I-I'm really sorry. It's just that I,0
"RACHEL: Yeah, I mean I was up sick all night. | JOEY: Yeah me too, all night. Really?! | RACHEL: How come we didn't cross paths?","JOEY: Yeah well that's because uh .. I stayed in my room. Yeah, you don't want to look in my hamper.",0
"CHANDLER: Oh, that's uh, that's pretty nice but I'm gonna go with the one I picked first. | PHOEBE: Oh my God Chandler, the one you picked is gone. It's over! | CHANDLER: What?",PHOEBE: Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,0
"RACHEL: Ahh! | PERSON: It wasn't on your list, but hopefully you'll think it's really fun. | RACHEL: A scooter!",ROSS: Stick to the list.,0
"RACHEL: Oh Monica, we are so sorry. | MONICA: For what? | RACHEL: Well first, for forgetting to throw you a bridal shower.",PHOEBE: And then for forgetting to invite you to it.,0
"MONICA: Oh, about five minutes. Right now they're interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves. | ROSS: Hot dog? | MONICA: Four, please. I'm really nervous. Thank you.","PHOEBE: So Ross, how umm, how did it go with Bonnie?",0
"JOEY: Yeah! And also, a little like a French guy. I never noticed that before.",MONICA: What are you up too?,0
"PHOEBE: Fire alarm? Oh! Hi, officer,fireman, can-can I help you? | PERSON: We found your fire alarm in the trash chute. That's not mine.",PERSON: Yes it is.,0
ROSS: Yeah. He could row like a viking. | MONICA: Hi.,ROSS: So how'd it go?,0
"MONICA: Let's try a look .. of far off .. wonderment. Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come. Chandler!",MONICA: What is the matter with your face?!,0
"RACHEL: Hi Tag! Hey, so did you have fun with uh, with Joey last night? | PERSON: Oh yeah! We went to the Knicks game. Ohh that's nice.",PERSON: Then we went to this bar and he hooked us up with all these women!,0
CHANDLER: You roll another hard eight and we get married here tonight. | MONICA: Are you serious?! | CHANDLER: Yes! I love you!,MONICA: I've never loved anybody as much as I love you.,0
"MONICA: Well Joey, we're all .. we're all very proud of you. | CHANDLER: Yes, I believe we can expect a call from the President any moment now. | PHOEBE: Is there anything we can do for you?","JOEY: No just, nobody press on my stomach.",0
"PHOEBE: I need to talk to you, it's pretty urgent. It's about Monica and Chandler. | ROSS: Oh my God! Of course, of course.","ROSS: Umm, would you please excuse me for a moment?",0
"ROSS: Okay, I can't imagine, I can't imagine my life without you. Without, without these arms, and your face, and this heart. Your good heart Rach, and, and....",RACHEL: No.,0
"MONICA: Uh, belt's to tight, gotta change the belt. Did I turn the fish? No, cause I made lasagne.",MONICA: Am I out of control?,0
"PERSON: This will be your phone. | JOEY: That's great. But uh, I'm not really expecting a lot of calls. | PERSON: No you answer it and take pledges.",JOEY: But I'm the host!,0
"PHOEBE: Hey you guys I'm gonna go out and take a walk. | ROSS: Phoebe, why is your bag moving? | PHOEBE: Oh, it's not!","RACHEL: Seriously, it's moving!",0
"RACHEL: I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows.... And Monica knows… | ROSS: Wha, heh, how could you know, I don't even know!","MONICA: Carol called me to thank me for the lasagna, I asked, she told me.",0
"JOEY: Hey. What, what are you doing here? | PHOEBE: Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh...","JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0
"PERSON: Aren't you with that girl over there? | ROSS: Well, yeah, kinda. Um, but that's okay, see we have an understanding, um, see we each have this list of five famous people, so I'm allowed to sleep with you.","ROSS: No, no, no, it's flattery.",0
"CHANDLER: Hey Pheebs! | PHOEBE: Ohh! You made up! | MONICA: Yeah, I couldn't be mad at him for too long.","CHANDLER: Yeah, she couldn't live without the Chan Love.",0
DOROTHY: We thought you might like to join us for dinner? | SOPHIA: I get the feeling Dorothy that you might be a little mad at me. Why is that?,"DOROTHY: How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?",0
CHANDLER: Hey Ross I was wondering.,"CHANDLER: Oh my god, where are all the men?",0
CHANDLER: Wish I could switch with someone.,CHANDLER: I really don't wanna sit with Allen Iverson over there .,0
